#RA DEC r-mag spread_model spread_model_err
77.40375519 -54.38473511 19.2269 0.0143751 0.00600392
77.37384796 -54.38030624 21.9167 0.0376074 0.0161557
77.13500977 -54.38023376 23.7873 0.39142 0.00393086
76.84906006 -54.37956619 22.396 0.275863 0.00179558
76.68848419 -54.37872696 20.0417 0.9707 0.0415531
77.31345367 -54.37952042 20.5605 0.0134336 0.015507
77.10277557 -54.37913132 21.5789 12.0034 -0.00673059
76.98410797 -54.37878036 22.7786 13.4197 0.00776664
77.15113831 -54.37886429 24.6912 62.6084 0.00349514
77.14506531 -54.37489319 20.8524 0.0840239 0.00223463
77.00371552 -54.37469482 20.9239 0.0242623 0.0221589
77.43953705 -54.37433624 20.9778 0.0190038 -0.00410941
77.05294037 -54.37446594 24.2285 0.218159 0.00577632
77.38336945 -54.37437057 24.2732 0.406441 0.00311172
77.63170624 -54.37363052 24.1792 0.267286 -0.00133701
77.08505249 -54.37442398 21.1071 0.109836 0.00652321
77.18473816 -54.37446594 24.1415 0.483685 0.00499806
77.45565033 -54.37401199 22.147 0.717618 0.00292665
77.51429749 -54.37379456 25.4684 0.55996 -0.030514
77.07414246 -54.37419891 21.2593 0.161903 0.0115023
76.76306152 -54.37344742 22.0289 0.0706112 0.00627481
77.57402802 -54.38351059 22.8494 0.126211 0.00509034
77.60661316 -54.38079834 20.3379 0.0245613 0.0144676
76.69658661 -54.38562012 21.7422 0.0717156 0.0118652
77.40909576 -54.38566208 23.7418 0.847272 0.00230696
77.01570129 -54.38554382 22.4299 0.275685 0.0118582
76.94674683 -54.38506699 23.1545 0.328422 0.00757059
77.5921402 -54.38431549 22.0949 0.192739 0.00967869
77.45596313 -54.38404846 21.3367 6.94061 -0.0179337
77.12793732 -54.38434601 19.0325 0.007376 0.00246197
77.32698822 -54.38412857 24.4272 0.456922 0.00153019
77.22331238 -54.38406372 23.5462 0.87238 0.0113753
77.23049927 -54.38391495 23.8224 0.143428 0.000830721
77.09817505 -54.38360596 21.3813 0.0777743 0.00854135
77.34000397 -54.3831749 23.0923 0.151787 0.00511491
77.31371307 -54.38363647 16.6088 0.000789367 0.0145516
77.56781769 -54.38244629 23.5939 0.102371 0.00377537
76.81258392 -54.38213348 14.6065 0.326833 0.00540454
77.21909332 -54.38240433 22.5213 0.0718272 0.00858761
76.87966919 -54.38203049 22.5194 0.17281 0.00239736
76.97267914 -54.38208389 18.2492 0.00317226 0.00408163
77.42481995 -54.38158798 20.4542 0.0174482 0.014227
77.52960205 -54.38075638 21.1741 0.0426756 0.00405427
76.975914 -54.3807869 20.812 5.3193 0.00131387
77.44094086 -54.38047028 23.8056 0.224631 0.0105579
77.29833221 -54.38047409 24.1384 0.498775 0.00429495
77.49153137 -54.37999344 22.7275 0.0831815 0.00295048
77.00046539 -54.38010406 23.5835 28.5052 0.00130284
77.30539703 -54.38018036 23.6177 0.122515 0.00477501
77.38711548 -54.37977982 24.2388 0.132641 0.00561787
77.22367859 -54.37944031 22.2137 0.0871976 0.0147793
76.86927795 -54.3789711 19.5268 0.386438 0.035212
77.59654236 -54.3784523 21.8982 0.18209 0.00290214
77.57930756 -54.37814713 35.3167 200.65 1
77.41188049 -54.37381363 20.7292 0.034181 0.0133916
76.91680908 -54.37366867 21.7151 0.129102 0.0052485
77.43605804 -54.37369537 22.2927 0.662494 0.000740605
76.7855072 -54.3732338 23.3538 0.0721227 0.0086627
77.40840912 -54.37360382 21.0039 0.243298 0.0115774
77.42923737 -54.37342072 19.5999 0.00833074 -0.00344992
76.9083786 -54.37321472 19.6377 0.0112737 -0.00380722
77.58882141 -54.37457657 18.4901 0.00407734 0.0199878
76.92684937 -54.37325668 22.0682 3.18576 -0.000334764
77.05678558 -54.37345886 22.3977 0.786554 0.00241117
77.10240936 -54.37350082 22.032 0.296325 0.012331
77.00880432 -54.37332916 23.1014 0.231691 0.00010668
77.21263885 -54.37345123 23.8092 0.249913 0.000127737
77.07402039 -54.37333298 21.4246 0.378792 0.0127109
77.41918945 -54.37300491 24.269 0.410626 0.00427325
77.0279007 -54.37306595 19.5787 0.0178026 0.00514883
76.69819641 -54.38591766 20.666 0.230011 0.00386324
76.98171234 -54.38570786 23.0972 0.421127 0.00259542
76.85484314 -54.38521576 22.2696 0.112099 0.00502612
77.3903656 -54.38512039 22.7924 0.067163 0.0029587
77.28408051 -54.3849678 24.2156 0.272145 0.0027155
77.13302612 -54.38405991 21.8922 0.100946 0.00571269
77.3214035 -54.3837738 24.5763 2.4529 0.00420666
77.57414246 -54.38300323 22.4779 0.0818542 0.00577055
77.48870087 -54.38296127 22.899 0.165465 0.00744327
76.7255249 -54.38219452 21.6367 24.1083 0.005357
77.43400574 -54.38265228 23.2049 0.064385 0.00495843
77.42569733 -54.38245392 21.8496 0.0940513 0.00603017
76.92245483 -54.38241959 22.8183 0.474813 0.0125843
77.26547241 -54.38238144 22.4971 0.484047 -0.00120477
77.35004425 -54.38200378 23.1046 0.134167 0.00562412
77.53159332 -54.3812561 21.3577 1.48915 0.0027774
77.56221008 -54.38015366 22.0211 0.128541 0.0108618
76.91304016 -54.38022995 22.683 5.10513 -0.0159578
77.45185089 -54.38008881 21.5109 0.0692068 0.013383
76.75035858 -54.37947083 23.1205 0.298192 0.00191342
77.00158691 -54.37981796 20.84 28.5953 0.0100681
77.40000916 -54.37968445 23.3125 0.148539 0.0048302
77.42307281 -54.37949753 22.4594 0.0837934 0.00480209
77.36442566 -54.38024902 20.0929 0.0261528 0.00465841
77.04598236 -54.37929916 24.5835 43.2245 -0.00206017
77.35747528 -54.37895966 22.1516 0.130951 0.142303
76.9744339 -54.37869263 23.1514 25.197 0.00586516
77.63256073 -54.37232971 22.8308 0.0979478 0.00471326
76.92809296 -54.37282562 22.0857 0.566993 0.00888309
77.55718231 -54.37244034 20.8693 0.327776 0.016167
77.27425385 -54.37298584 22.1394 0.0661857 0.00254136
76.97012329 -54.37276077 22.7249 2.82602 -0.00611931
77.47510529 -54.37259293 21.4464 0.697569 0.00232225
77.09150696 -54.37298584 19.2085 0.00532454 0.00246249
76.87638092 -54.37414932 18.7579 0.00333169 0.0135392
77.47039795 -54.37253189 23.9244 0.152302 -0.0102778
76.82171631 -54.37233734 22.4015 0.114036 0.00820566
77.2178421 -54.37272644 22.9194 0.0778319 0.00467817
77.00782013 -54.37231445 22.7985 0.0966348 0.0222815
76.74263 -54.37157059 21.1841 0.117357 0.0120118
77.3155365 -54.37229538 22.9982 0.78909 0.0109098
77.28181458 -54.37218475 21.0729 0.0644576 0.00724695
76.96095276 -54.37202072 22.0862 0.515306 0.00308316
76.8052063 -54.37524796 27.4543 27.0478 1
77.08205414 -54.38402939 21.1466 0.0719444 0.0088266
77.33392334 -54.38065338 23.2871 0.058356 0.00385872
77.58930206 -54.38576889 29.3948 0 1
77.59463501 -54.38553619 21.9588 0.209469 -0.00183375
76.78601074 -54.38522339 21.3377 5.36895 -0.0492911
77.47259521 -54.38523865 24.5853 0.276672 0.00368593
77.43935394 -54.38488007 21.385 0.824881 0.00666074
77.61185455 -54.38424683 23.437 0.10312 -0.0111623
77.13587952 -54.38384247 23.6577 0.222204 0.00126848
77.0364151 -54.38340378 22.3444 0.281115 0.0094591
77.58058929 -54.3828392 24.3107 0.254607 -0.01039
77.5292511 -54.38263321 22.9867 1.26784 0.0170403
77.13153839 -54.38304901 18.1956 0.00182436 0.00255176
77.20446014 -54.38276672 22.6505 0.130239 0.0101028
77.27836609 -54.38229752 22.5851 0.148617 0.00717835
77.10388184 -54.38216782 22.7283 0.108106 0.011441
76.98384094 -54.38195801 21.999 0.0556585 0.0030125
77.29969788 -54.38170242 22.5605 0.180718 0.00260177
77.56816101 -54.37991714 23.1652 0.243795 0.00501952
76.68760681 -54.37937546 21.0857 0.0137207 0.00178926
77.30354309 -54.38162613 20.4673 0.0103085 0.00852047
77.17221832 -54.38045883 16.7677 0.0010588 0.00815591
76.89258575 -54.37953186 23.7654 0.136248 -0.00408119
76.9960022 -54.37952042 22.9819 24.5328 0.00180272
77.43112946 -54.37911987 22.9293 0.361906 0.0123407
77.33689117 -54.37899017 23.9612 0.118772 0.00498674
77.37086487 -54.37894058 22.9399 0.401995 0.00640655
77.42456055 -54.37862778 22.6087 0.408512 0.00754176
77.19949341 -54.37236786 23.8344 0.261495 0.00988605
77.2594986 -54.37227249 24.0249 0.248135 0.00838907
77.03856659 -54.3720665 20.6027 0.0124243 0.0113877
76.8006134 -54.3752327 22.1681 0.501087 -0.0473241
76.7990036 -54.37522888 21.4311 0.10867 0.0811475
77.20668793 -54.37583542 24.5911 21.2982 0.0180391
77.63878632 -54.37483215 21.5742 0.067903 0.00359847
77.45367432 -54.37531662 23.3679 1.2018 -0.0021526
76.96143341 -54.37534714 23.2447 0.11902 0.0149206
77.5743103 -54.37469864 23.3846 0.154682 0.0149056
76.88567352 -54.37482071 22.2465 0.166947 0.00595446
77.0526886 -54.37504578 23.6605 0.864242 0.00701748
77.48592377 -54.37654114 22.5986 0.244106 0.0132683
77.5185318 -54.37638092 24.245 0.4278 -0.00998334
77.30712128 -54.37656784 25.8601 21.1657 0.0627939
77.26521301 -54.37667465 22.2711 4.11998 0.0164376
77.24723053 -54.37661362 26.5038 30.5129 0.0805798
76.90984344 -54.37617874 21.3289 0.0230679 0.0130668
76.94332123 -54.37610626 23.2991 0.187661 -0.00275942
77.52187347 -54.37593842 20.5007 5.52101 -0.0035446
76.93191528 -54.37608337 22.5217 0.125877 0.00813623
76.7682724 -54.38574219 21.7046 0.0619975 0.0162211
76.76715851 -54.38552475 21.6548 0.0393686 0.00780688
77.56362915 -54.3855629 21.3832 0.0389729 0.0169983
77.10387421 -54.385849 22.8421 0.628511 0.00362334
76.76580048 -54.38486862 23.3852 0.247198 0.00114998
76.77448273 -54.38497162 17.814 0.00114594 0.00173012
76.88213348 -54.38485336 23.3977 0.173857 0.00257268
76.7328186 -54.38438797 24.7046 0.477138 -0.00803769
76.83562469 -54.38443756 22.8025 0.137709 0.0172868
77.10723114 -54.38383102 23.0725 0.265492 0.0142035
77.60725403 -54.38296509 23.3357 0.0937895 -0.00303581
77.09656525 -54.383461 22.7065 0.175406 0.00402853
76.94762421 -54.38268661 23.8196 5.86116 0.0104528
77.12818909 -54.38261414 21.5087 0.558128 0.00206597
77.03729248 -54.38217545 24.0113 0.218156 -0.0025516
77.51187897 -54.38167191 22.4923 0.185011 0.01135
77.24401855 -54.38174438 20.8493 0.00956423 0.00303422
76.73297882 -54.38085175 24.7917 19.5325 -0.0695664
77.48979187 -54.38006973 22.2885 11.7906 -0.0162125
77.19788361 -54.38053131 22.5522 0.653512 0.0041701
77.28456879 -54.38142776 19.008 0.00476132 0.0203841
76.92879486 -54.37990189 22.6141 0.301649 0.00110937
77.33937073 -54.37977982 23.513 0.20906 0.00171195
77.25195312 -54.37935638 22.4473 2.45942 0.014375
77.09260559 -54.37905121 22.4049 37.2131 -0.00673474
77.03035736 -54.37870026 24.8861 46.892 0.00151329
76.98275757 -54.37480545 23.9869 0.344863 0.00552723
77.53885651 -54.37560272 26.9336 15.644 -0.0631674
77.20445251 -54.37662888 24.4766 27.5638 0.0107866
76.89322662 -54.37650299 22.7153 0.18545 0.0137832
76.90215302 -54.37644958 23.8371 0.149599 0.0033443
77.39331055 -54.37882996 20.0359 0.014527 0.0134922
76.88417816 -54.37626266 23.9936 0.679203 0.00523062
77.46831512 -54.37614822 22.9326 0.561588 0.0143373
77.09707642 -54.37710571 22.7875 8.80638 0.00814855
77.22975159 -54.37611771 24.5643 17.5425 0.0551063
76.90303802 -54.37392426 22.2941 0.673577 0.00354755
77.02144623 -54.37414169 23.3848 0.813554 0.00276654
77.44238281 -54.37389755 23.5616 0.140909 -0.00861552
77.07575226 -54.37398529 21.5976 0.0653441 0.00933658
77.31665802 -54.37395859 23.9895 29.3607 -0.00610594
77.55917358 -54.37330246 20.3622 0.306454 0.0221407
77.21895599 -54.37388229 23.9928 0.315806 0.00910986
76.79456329 -54.37319183 20.3624 0.481912 0.0147075
77.41648865 -54.37727356 22.4282 5.08014 -0.00233228
77.42210388 -54.38318253 24.6202 0.194875 0.000541806
76.91043854 -54.3800087 23.6105 0.147921 -0.0020089
77.08480835 -54.37363052 20.9631 4.08872 0.00478116
77.12497711 -54.37358475 24.1002 0.398442 0.0027993
77.63021088 -54.37262726 22.9057 0.124391 0.00202705
77.46154022 -54.38280869 22.9209 0.104183 0.00222147
77.5991745 -54.38104248 15.8011 0.00333023 0.00712841
77.17581177 -54.37302017 23.82 2.11436 6.86828e-05
77.02889252 -54.37292099 19.7651 0.0227467 0.00819733
77.48303986 -54.37257385 21.8421 0.198852 0.00596807
77.10326385 -54.38281631 23.5294 0.189403 0.00486495
77.47701263 -54.37952423 20.4297 0.0461003 0.00855904
76.97467804 -54.37948608 23.2547 22.1056 0.00654543
77.38441467 -54.38570786 23.2852 0.096548 -0.000919622
77.11045074 -54.38549423 23.5354 0.877945 0.000354027
77.50434113 -54.38479614 22.6124 0.104061 0.0137917
77.60887909 -54.38404083 23.478 0.217907 0.00856471
76.77773285 -54.3825264 19.9544 0.00850345 0.0227669
76.8956604 -54.38278961 23.0508 0.209823 0.00322285
77.06072235 -54.38285446 20.5248 0.728464 -0.00239762
77.46376801 -54.38237 23.3171 0.747943 0.00647955
77.13253021 -54.38232803 21.6868 0.170162 0.00276993
76.86057281 -54.3819809 23.5869 0.259117 0.00207476
77.32846832 -54.38188934 22.3843 0.0659589 0.0142037
76.73149109 -54.38084412 26.5046 17.6803 -0.0647514
77.46697998 -54.38019562 18.2714 0.00239307 -0.00248156
76.68500519 -54.37921906 22.8755 0.227125 0.000154122
77.23248291 -54.37987137 22.2879 0.145753 0.00827643
77.59208679 -54.3789711 22.879 0.0895627 0.00208471
77.50019836 -54.37888718 22.6597 0.0630642 0.00823488
77.13265991 -54.37936401 20.6316 1.63235 0.0165008
77.0100174 -54.37889099 23.4448 49.5317 -0.00308559
76.99650574 -54.37872696 22.6508 16.6762 0.00435211
77.3098526 -54.37612915 22.1559 31.4799 0.0721114
76.95361328 -54.37605286 21.7027 0.034545 -0.000546354
76.86421967 -54.37570572 23.9265 0.281195 -0.000597062
77.21573639 -54.37402725 23.0913 0.618598 0.00345491
76.87998199 -54.37350845 22.7885 0.0488657 0.00148287
77.15510559 -54.37380981 23.5494 0.128382 0.00276977
76.84589386 -54.37305832 23.9779 0.68665 0.008203
77.10923004 -54.37350464 21.5685 0.0371799 0.0214945
77.62270355 -54.37792587 16.7478 0.00290648 0.0204826
77.27313995 -54.37334824 21.4922 0.26972 0.00474353
77.51230621 -54.37285995 23.3856 9.19269 -0.00192041
77.24015808 -54.37329483 23.6564 0.140594 0.00187976
77.54444885 -54.37702942 24.6766 0.390454 0.00192555
77.64054871 -54.37663269 24.7882 0.461323 -0.0267838
77.60781097 -54.37660599 23.6641 0.197862 0.0045598
77.40904999 -54.37706757 21.8082 0.35064 -0.00333331
77.35076904 -54.37709045 23.1886 0.332471 0.00492899
77.63062286 -54.37630844 21.6782 0.0526441 0.00864145
77.09508514 -54.378479 22.7562 28.5695 0.00277472
77.5266037 -54.37794876 23.8674 59.5061 -0.1201
76.86791992 -54.37802887 19.7692 0.455934 0.00404422
77.58855438 -54.38577271 35.9713 0 -0.15457
77.42410278 -54.38527298 22.5852 1.33127 0.00571301
76.90792847 -54.38484192 22.6504 0.449141 0.00196842
77.38118744 -54.3846283 22.2871 0.0374928 0.00124736
77.51746368 -54.38237762 21.2299 0.0672276 -0.00402001
76.73110962 -54.38171005 18.9432 17.3818 0.0794838
77.50840759 -54.38211441 24.2756 0.281291 0.00497867
77.52676392 -54.3821373 24.3549 0.688623 0.00542571
77.27985382 -54.3820076 22.2505 0.042177 0.0146748
77.17047882 -54.38168716 20.9591 2.4304 0.00546128
77.27588654 -54.37984467 23.6318 1.51978 -0.00474751
77.24289703 -54.37986755 22.022 0.629589 0.00172483
77.41526031 -54.37944031 20.901 0.991034 -0.000553197
76.99811554 -54.37945175 22.5692 25.2935 -0.000587516
77.4737854 -54.37902451 20.7263 0.309874 0.0139511
77.58798981 -54.37833405 24.1728 0.287716 0.000138679
76.93264771 -54.37846756 21.6089 0.0338077 0.00908
77.10105133 -54.37327957 21.4779 0.104316 0.00540403
77.41188049 -54.37302017 21.3527 2.02384 0.00177099
77.25913239 -54.37321091 22.7281 1.57741 0.00481573
77.48651123 -54.37271118 24.3204 0.509635 -0.00269833
76.89102173 -54.3727417 22.7154 0.171866 0.00697502
77.29533386 -54.37296677 22.7486 0.280131 0.00982318
76.78527069 -54.37236786 23.5461 0.23475 0.00304266
77.30673981 -54.37288284 18.2063 0.0459579 0.00488095
76.92747498 -54.37267685 22.648 0.184351 0.00576554
77.2569046 -54.37740326 25.3474 43.9776 0.0207382
77.49187469 -54.37702942 21.6336 0.297155 0.0128202
77.22231293 -54.37756348 21.4029 2.65881 0.0195847
77.11058807 -54.37733078 23.9404 21.8298 0.00248422
77.12199402 -54.37726593 23.314 64.908 0.0734166
77.63855743 -54.37642288 22.5702 0.120469 0.00732762
77.60297394 -54.37626266 22.2224 0.116166 -0.00238566
77.53553009 -54.37792206 27.3545 22.8316 -0.019421
77.4753952 -54.3780098 20.9793 0.0166844 0.0141083
77.30576324 -54.37815857 21.6476 0.0939904 0.00985163
77.20780182 -54.37814331 23.9814 5.91242 0.0200105
77.21573639 -54.37792587 20.113 1.21444 0.00550103
77.53614807 -54.37748718 22.9947 0.975734 -0.0205871
77.3628006 -54.37779617 19.5139 0.0260568 0.0336605
77.32510376 -54.37777328 21.0708 0.34337 0.00934268
77.3210144 -54.37763596 23.4713 0.301442 0.00666965
76.75661469 -54.38570404 24.0245 0.244882 0.00250025
77.02970886 -54.38599396 22.6992 0.209793 0.00620772
76.72512054 -54.38493729 22.4464 0.232518 0.0137116
77.30963135 -54.38552094 34.5379 0 0.00619601
77.27986145 -54.38511276 23.2255 0.773733 0.0112006
77.35725403 -54.38473892 35.6408 555.677 0.0235191
77.08738708 -54.38482666 19.689 0.0159805 0.0198727
77.23595428 -54.38225174 22.6854 0.377338 0.00422057
77.51039124 -54.38160324 22.7615 0.108401 0.00855346
77.52056122 -54.38150406 24.7181 0.418463 0.00098532
77.00318909 -54.38155365 23.0895 0.229364 0.00515254
77.10426331 -54.37739944 23.1453 13.8022 -0.00130702
76.92124939 -54.37721634 29.8507 25.2602 0.00326198
77.08912659 -54.38273239 20.8788 0.0682179 0.0110983
76.78297424 -54.37900543 21.1969 0.0238791 -0.00202279
77.36242676 -54.37729263 19.2057 6.14974 0.021394
76.96588898 -54.37694168 27.4147 187.042 -0.0261162
76.8470993 -54.37659836 23.8387 0.328743 0.00448842
77.02268219 -54.37587357 23.5012 0.281567 0.00381408
77.59053802 -54.37283707 23.6205 0.163311 -0.00121912
77.59587097 -54.37282181 23.4401 0.399163 0.000850874
77.34544373 -54.3783989 18.6786 0.00416146 0.0124946
77.56728363 -54.37862015 21.0437 2.49904 0.0071566
77.36429596 -54.37887955 19.6614 0.0221045 0.00581416
77.37433624 -54.37893677 21.2172 1.19913 0.00848326
76.87585449 -54.37833786 28.711 237.771 0.00686854
77.41311646 -54.3722229 23.2444 0.444918 -0.00588601
77.07389832 -54.3722496 22.0439 1.19881 0.00883293
76.87189484 -54.3770256 23.0845 0.310857 0.0165864
76.85069275 -54.37689972 22.5013 0.194927 0.0123883
77.35907745 -54.37736893 21.1029 0.14526 0.0199584
77.53564453 -54.3767662 23.5606 0.141245 -0.00508981
77.52038574 -54.37608719 21.0151 5.35802 -0.0106879
77.31381989 -54.37706375 25.5342 42.4658 0.0473732
77.46509552 -54.37680817 22.8776 0.105826 -0.000145585
77.36093903 -54.37700653 16.8072 0.263981 -0.000237161
77.23136139 -54.37705612 22.8361 8.3149 0.00550046
77.20159912 -54.37699127 25.2067 30.8288 -0.022954
76.94789886 -54.37849808 21.6932 8.46556 0.0201047
77.15808105 -54.37922668 21.1261 0.770147 0.0309231
77.0914917 -54.37833023 21.9289 4.71857 0.00421423
76.86048126 -54.37800598 17.4509 0.086048 -0.00267025
77.36627197 -54.3780098 21.4029 0.0610818 0.00455189
77.53392029 -54.37749481 29.255 0 -0.200569
77.63031769 -54.38266373 18.5205 0.0109652 0.00686196
77.37148285 -54.37771225 21.4995 0.0575805 0.00881198
77.59951019 -54.37699509 22.5266 0.489188 0.00818217
76.99700928 -54.37742615 19.8603 1.22471 0.00207796
76.97296906 -54.37428284 23.7892 0.12432 -0.0017572
77.56884766 -54.37377548 22.3281 0.053237 0.00121362
76.925354 -54.37419128 22.4222 0.0768513 0.0197761
77.17953491 -54.37432098 21.805 0.0902844 0.0144426
77.31554413 -54.37417603 23.3409 25.8317 0.0023424
76.74446106 -54.38565826 23.0058 0.0931549 0.00106395
77.52344513 -54.38532257 24.2975 0.192697 -0.00454378
76.7840271 -54.38514709 22.636 0.090313 0.00469987
76.94798279 -54.38528824 21.7174 1.24537 0.0105791
76.81292725 -54.38459015 21.2647 0.9517 0.00365617
77.27899933 -54.38518524 22.2022 1.41516 0.0130225
77.61359406 -54.38402557 36.0476 0 1
77.00938416 -54.38214111 23.3042 0.453511 0.00640785
76.972435 -54.38150406 16.1315 4.15067 0.0143007
77.23607635 -54.38167572 22.8477 0.112156 0.0145323
77.21202087 -54.37929916 23.1241 0.234461 0.0173352
76.94578552 -54.37878418 19.8369 26.8168 -0.0136277
77.52189636 -54.37817764 25.4316 6.07876 -0.0510449
77.00469208 -54.37859344 25.0357 70.5111 -0.0064474
77.15324402 -54.37698746 23.9492 24.5233 0.0130789
77.53713226 -54.37647247 23.1332 1.681 0.00356842
77.04338074 -54.37691116 25.9269 42.2835 0.0027446
77.47288513 -54.37418747 22.5885 0.0996691 0.00344898
77.44513702 -54.37815094 24.5155 2.46508 -0.0066635
77.32622528 -54.37828064 20.5086 0.0298496 0.0103988
77.60087585 -54.37764359 23.3085 0.675801 0.00264227
77.52188873 -54.37788773 26.2196 11.5719 -0.0425692
77.07636261 -54.37795639 24.6495 40.8496 0.00335259
76.71787262 -54.37877274 14.6985 0.0175485 0.0169351
77.21809387 -54.37807083 21.9167 6.47875 -0.00592729
76.97964478 -54.37783432 21.9055 5.34492 0.0071995
77.36404419 -54.37772369 21.6893 0 0.013825
